country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_reported,vaccination_indicator,cases_per_100k,cases_per_100k_7d
Japan,2021-03-31,474773.0,2661.0,1982.2858,3798.2573,21.288412,15.858592,9113.0,27.0,29.285715,72.90541,0.21600418,0.23429024,-1.9734747,-2.089305,-37726.1,-302.74725,7263.0,58.595,,,732.0,5.906,,,42.59,1.3603,9285719.0,67435.0,74.517,0.541,52754.0,0.423,3.3307855,30.206894,1002739.0,877159.0,125580.0,0.0,53008.0,37365.57,0.8022067,0.70174074,0.10046594,0.0,298.93036,24436.857,0.019549863,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.10046594,2.1288411292106164,1.585859210228513
Japan,2021-04-01,477458.0,2685.0,2088.2856,3819.7378,21.480415,16.706608,9162.0,49.0,32.0,73.29742,0.39200756,0.25600496,,,,,,,,,,,,,42.59,1.3326,9351096.0,65377.0,75.041,0.525,53145.0,0.426,3.4732573,28.970316,1050112.0,893315.0,156797.0,0.0,47373.0,39284.285,0.84010583,0.71466583,0.12544002,0.0,314.28036,22234.715,0.017788116,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.12544002,2.148041500161783,1.6706608485961663
Japan,2021-04-02,480165.0,2707.0,2185.5715,3841.3943,21.656418,17.48491,9185.0,23.0,31.142857,73.48142,0.18400356,0.24914767,,,,,,,,,,,,,42.59,1.3118,9412242.0,61146.0,75.532,0.491,52266.0,0.419,3.6230264,27.827223,1096698.0,913341.0,183357.0,0.0,46586.0,39118.43,0.87737536,0.7306869,0.14668843,0.0,312.95346,18810.857,0.015048976,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.14668843,2.1656418402003528,1.7484909237017887
Japan,2021-04-03,482867.0,2702.0,2288.2856,3863.0107,21.616417,18.306639,9213.0,28.0,30.714285,73.70542,0.22400433,0.24571903,,,,,,,,,,,,,42.59,1.2775,9453345.0,41103.0,75.862,0.33,52482.0,0.421,3.789206,26.635015,,,,,,40660.953,,,,,325.2939,18775.523,0.0150207095,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.16185912333333333,2.1616417629188596,1.8306639398558893
Japan,2021-04-04,485325.0,2458.0,2387.2856,3882.675,19.66438,19.098654,9221.0,8.0,27.142857,73.769424,0.06400124,0.21714705,,,,,,,,,,,,,42.59,1.2631,9470534.0,17189.0,76.0,0.138,52239.0,0.419,3.9626021,25.504469,,,,,,42203.477,,,,,337.63434,18740.191,0.014992442,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.17702981666666667,1.9664379915819974,1.9098654700294524
Japan,2021-04-05,487545.0,2220.0,2481.4285,3900.4353,17.760344,19.851812,9231.0,10.0,24.285715,73.84943,0.08000155,0.19428946,,,,,,,,,,,,,42.59,1.2443,9530808.0,60274.0,76.484,0.484,50539.0,0.406,4.1886706,24.120733,1196884.0,956638.0,240246.0,0.0,,43746.0,0.9575257,0.7653252,0.19220051,0.0,349.97476,18704.857,0.0149641745,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.19220051,1.7760343129829268,1.9851812108438505
Japan,2021-04-06,489576.0,2031.0,2494.8572,3916.6836,16.248314,19.959242,9249.0,18.0,23.285715,73.99343,0.14400278,0.18628931,,,,,,,,,,,,,42.59,1.2682,9583827.0,53019.0,76.909,0.425,52220.0,0.419,4.3551755,23.155876,1288566.0,996058.0,292508.0,0.0,91682.0,48405.0,1.0308727,0.79686177,0.23401092,0.0,387.24747,20444.572,0.016355973,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.23401092,1.6248313917424886,1.9959242755427178
Japan,2021-04-07,492875.0,3299.0,2586.0,3943.0762,26.39251,20.6884,9279.0,30.0,23.714285,74.23344,0.24000464,0.18971795,,,,,8602.0,69.398,,,843.0,6.801,,,42.59,1.2956,9642251.0,58424.0,77.378,0.469,50933.0,0.409,4.5436974,22.167727,1393108.0,1036429.0,356679.0,0.0,104542.0,55767.0,1.1145079,0.8291592,0.2853487,0.0,446.14462,22752.857,0.018202638,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.2853487,2.639250990329133,2.0688399699882205
Japan,2021-04-08,496206.0,3331.0,2678.2856,3969.7246,26.648516,21.4267,9301.0,22.0,19.857143,74.40944,0.1760034,0.1588602,,,,,,,,,,,,,42.59,1.305,9713210.0,70959.0,77.947,0.569,51731.0,0.415,4.721972,21.291422,1487606.0,1066385.0,421221.0,0.0,94498.0,62499.145,1.1901078,0.8531245,0.33698332,0.0,500.0028,24724.285,0.01977981,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.33698332,2.6648514849306886,2.1426699678123495
Japan,2021-04-09,499793.0,3587.0,2804.0,3998.4211,28.696554,22.432434,9334.0,33.0,21.285715,74.67344,0.2640051,0.17028901,,,,,,,,,,,,,45.37,1.2886,9780819.0,67609.0,78.49,0.543,52654.0,0.423,4.8853574,20.557716,1592517.0,1101698.0,490819.0,0.0,104911.0,70831.29,1.2740382,0.88137543,0.3926628,0.0,566.66125,26908.143,0.02152693,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.3926628,2.8696554417431344,2.2432433394613183
Japan,2021-04-10,503403.0,3610.0,2933.7144,4027.3018,28.880558,23.470167,9353.0,19.0,20.0,74.82545,0.15200293,0.1600031,,,,,,,,,,,,,45.37,1.2599,9821743.0,40924.0,78.818,0.328,52628.0,0.422,5.0588293,19.843996,,,,,,70901.43,,,,,567.2224,26349.857,0.021080293,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.41135275666666665,2.8880557972380023,2.347016772935482
Japan,2021-04-11,506286.0,2883.0,2994.4285,4050.3662,23.064445,23.95589,9382.0,29.0,23.0,75.05745,0.23200448,0.18400356,,,,,,,,,,,,,45.37,1.2167,9844209.0,22466.0,78.999,0.18,53382.0,0.428,5.20733,19.264702,,,,,,70971.57,,,,,567.78357,25791.572,0.020633657,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.4300427133333333,2.306444560508909,2.39558913992504
Japan,2021-04-12,508802.0,2516.0,3036.7144,4070.4946,20.12839,24.294184,9400.0,18.0,24.142857,75.201454,0.14400278,0.19314659,,,,,,,,,,,,,45.37,1.2246,9916469.0,72260.0,79.578,0.58,55094.0,0.442,5.293323,18.946949,1694176.0,1133271.0,560905.0,0.0,,71041.71,1.355367,0.90663433,0.44873267,0.0,568.34467,25233.285,0.020187018,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.44873267,2.012838888047317,2.429418364934239
Japan,2021-04-13,512169.0,3367.0,3227.5715,4097.431,26.93652,25.82107,9425.0,25.0,25.142857,75.40146,0.20000386,0.20114674,,,,,,,,,,,,,45.37,1.2597,9981747.0,65278.0,80.102,0.524,56846.0,0.456,5.421917,18.472887,1752502.0,1151507.0,600995.0,0.0,58326.0,66276.57,1.4020287,0.9212234,0.48080528,0.0,530.22284,22207.0,0.017765943,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.48080528,2.693652041357439,2.5821070291649457
Japan,2021-04-14,516121.0,3952.0,3320.8572,4129.048,31.616611,26.567371,9469.0,44.0,27.142857,75.75346,0.3520068,0.21714705,,,,,9423.0,76.022,,,979.0,7.898,,,45.37,1.2894,10054839.0,73092.0,80.689,0.587,58941.0,0.473,5.5014806,18.194754,1808835.0,1166413.0,642422.0,0.0,56333.0,59389.57,1.447096,0.93314844,0.51394755,0.0,475.12576,18569.143,0.014855601,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.51394755,3.161661083292129,2.656737042445374
Japan,2021-04-15,520745.0,4624.0,3505.5715,4166.0405,36.992714,28.045113,9500.0,31.0,28.428572,76.001465,0.2480048,0.22743297,,,,,,,,,,,,,45.37,1.3099,10137169.0,82330.0,81.35,0.661,60566.0,0.486,5.5887218,17.903625,1870334.0,1191929.0,678405.0,0.0,61499.0,54675.43,1.4962962,0.9535616,0.5427345,0.0,437.41187,17934.857,0.014348163,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.5427345,3.699271469924799,2.8045113260159615
Japan,2021-04-16,525218.0,4473.0,3632.1428,4201.825,35.78469,29.057705,9538.0,38.0,29.142857,76.30547,0.30400586,0.23314737,,,,,,,,,,,,,45.37,1.301,10215135.0,77966.0,81.975,0.626,62045.0,0.498,5.6642523,17.661343,1950860.0,1232464.0,718396.0,0.0,80526.0,51191.855,1.5607182,0.9859902,0.5747279,0.0,409.54276,18680.857,0.014944974,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.5747279,3.578469136023708,2.9057704251989
Japan,2021-04-17,529829.0,4611.0,3775.1428,4238.714,36.888714,30.201727,9584.0,46.0,33.0,76.673485,0.36800712,0.2640051,,,,,,,,,,,,,45.37,1.2718,10265638.0,50503.0,82.38,0.405,63414.0,0.509,5.718357,17.498306,1958538.0,1240142.0,718396.0,0.0,7678.0,47447.81,1.5668607,0.9921328,0.5747279,0.0,379.5898,18274.238,0.014619673,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.5747279,3.688871268992917,3.0201726354496023
Japan,2021-04-18,534052.0,4223.0,3966.5715,4272.4985,33.784653,31.733185,9622.0,38.0,34.285713,76.977486,0.30400586,0.274291,,,,,,,,,,,,,45.37,1.2458,10296209.0,30571.0,82.626,0.245,64571.0,0.518,5.794575,17.277119,1966962.0,1248566.0,718396.0,0.0,8424.0,43810.332,1.5736,0.9988721,0.5747279,0.0,350.48944,17974.191,0.01437963,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.5747279,3.3784652719490538,3.1733184513696235
Japan,2021-04-19,537317.0,3265.0,4073.5715,4298.619,26.120504,32.589203,9641.0,19.0,34.42857,77.12949,0.15200293,0.2754339,,,,,,,,,,,,,45.37,1.2265,10382905.0,86696.0,83.322,0.696,66634.0,0.535,5.8805,17.022118,2116996.0,1344293.0,772703.0,0.0,150034.0,60402.855,1.6936295,1.0754552,0.6181743,0.0,483.2322,30146.0,0.024117267,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.6181743,2.6120504648149803,3.2589201051935754
Japan,2021-04-20,541496.0,4179.0,4189.5713,4332.052,33.432648,33.51722,9671.0,30.0,35.142857,77.36949,0.24000464,0.28114828,,,,,,,,,,,,,45.37,1.2257,10453856.0,70951.0,83.891,0.569,67444.0,0.541,5.9568114,16.805754,2291445.0,1490945.0,800500.0,0.0,174449.0,76991.86,1.8331914,1.1927791,0.6404124,0.0,615.9468,48491.145,0.038793664,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.6404124,3.3432645918719146,3.351721898124215
Japan,2021-04-21,546425.0,4929.0,4329.143,4371.4844,39.432762,34.633812,9710.0,39.0,34.42857,77.6815,0.31200603,0.2754339,,,,,11279.0,90.995,,,1230.0,9.923,,,45.37,1.2285,10550284.0,96428.0,84.665,0.774,70778.0,0.568,6.025712,16.60582,2501754.0,1674558.0,827196.0,0.0,210309.0,98988.43,2.001442,1.3396723,0.66176957,0.0,791.9227,72592.14,0.058074836,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.66176957,3.9432761840958763,3.4633811982390355
Japan,2021-04-22,551898.0,5473.0,4450.4287,4415.2695,43.784847,35.60412,9764.0,54.0,37.714287,78.11351,0.43200836,0.3017201,,,,,,,,,,,,,45.37,1.2207,10644541.0,94257.0,85.421,0.756,72482.0,0.582,6.0760016,16.464314,2707358.0,1858307.0,849051.0,0.0,205604.0,119574.86,2.1659284,1.4866743,0.67925394,0.0,956.6173,95196.86,0.076158956,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.67925394,4.378484592322323,3.560411644295825
Japan,2021-04-23,556999.0,5101.0,4540.143,4456.078,40.80879,36.321846,9800.0,36.0,37.42857,78.40151,0.28800556,0.29943436,,,,,,,,,,,,,45.37,1.1959,10735827.0,91286.0,86.154,0.733,74385.0,0.597,6.1116486,16.364548,2936931.0,2058197.0,878734.0,0.0,229573.0,140867.28,2.3495903,1.6465894,0.7030008,0.0,1126.9601,117961.86,0.09437131,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7030008,4.080878842579239,3.6321844595180437
Japan,2021-04-24,562141.0,5142.0,4616.0,4497.215,41.136795,36.928715,9854.0,54.0,38.57143,78.83353,0.43200836,0.3085774,,,,,,,,,,,,,45.37,1.1707,10794048.0,58221.0,86.621,0.467,75487.0,0.606,6.1347613,16.301056,2972474.0,2093740.0,878734.0,0.0,35543.0,144848.0,2.378025,1.6750244,0.7030008,0.0,1158.8064,121942.57,0.09755594,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7030008,4.113679476287482,3.6928713462744094
Japan,2021-04-25,566863.0,4722.0,4687.2856,4534.9917,37.77673,37.499012,9913.0,59.0,41.57143,79.305534,0.47200912,0.33257785,,,,,,,,,,,,,49.07,1.145,10829934.0,35886.0,86.909,0.288,76246.0,0.612,6.1354218,16.299309,2998001.0,2119267.0,878734.0,0.0,25527.0,147291.28,2.398447,1.6954464,0.7030008,0.0,1178.353,124385.86,0.09951061,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7030008,3.777672984642063,3.749901019516268
Japan,2021-04-26,571040.0,4177.0,4817.5713,4568.408,33.416645,38.541317,9972.0,59.0,47.285713,79.77754,0.47200912,0.37829304,,,,,,,,,,,,,49.07,1.1362,10913859.0,83925.0,87.582,0.673,75851.0,0.609,6.1694226,16.211739,3317415.0,2397030.0,920385.0,0.0,319414.0,171488.42,2.6539834,1.9176611,0.7363222,0.0,1371.934,150391.0,0.12031513,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7363222,3.341664560959318,3.8541316046797447
Japan,2021-04-27,575563.0,4523.0,4866.7144,4604.593,36.1847,38.934467,10004.0,32.0,47.57143,80.03355,0.25600496,0.3805788,,,,,,,,,,,,,49.07,1.1427,10994907.0,81048.0,88.233,0.65,77293.0,0.62,6.1814976,16.180868,3595227.0,2643737.0,951490.0,0.0,277812.0,186254.58,2.8762372,2.1150305,0.7612067,0.0,1490.0653,164684.58,0.1317502,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7612067,3.6184699088386387,3.8934466499607057
Japan,2021-04-28,580988.0,5425.0,4937.5713,4647.9937,43.400837,39.501335,10055.0,51.0,49.285713,80.44155,0.4080079,0.39429334,,,,,13089.0,105.598,,,1328.0,10.714,,,49.07,1.134,11063013.0,68106.0,88.779,0.547,73247.0,0.588,6.2707086,15.9645,3914595.0,2918837.0,995758.0,0.0,319368.0,201834.42,3.1317365,2.3351147,0.7966218,0.0,1614.7067,177754.14,0.14220606,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7966218,4.34008385041999,3.950133459435579
Japan,2021-04-29,586782.0,5794.0,4983.4287,4694.3467,46.352894,39.8682,10194.0,139.0,61.42857,81.55357,1.1120214,0.49143806,,,,,,,,,,,,,49.07,1.1103,11154934.0,91921.0,89.517,0.738,72913.0,0.585,6.3699536,15.72801,3934956.0,2939198.0,995758.0,0.0,20361.0,175371.14,3.1480255,2.3514037,0.7966218,0.0,1402.9962,154413.0,0.12353279,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.7966218,4.63528955379418,3.9868198825029872
Japan,2021-04-30,591602.0,4820.0,4943.2856,4732.907,38.560745,39.54705,10229.0,35.0,61.285713,81.83358,0.2800054,0.4902952,1.552476,-1.8688273,-35919.6,-288.25034,,,,,,,,,49.07,1.0712,11219428.0,64494.0,90.035,0.518,69086.0,0.554,6.520195,15.383993,4271302.0,3228304.0,1042998.0,0.0,336346.0,190624.42,3.4171076,2.582693,0.83441454,0.0,1525.0249,167158.14,0.1337291,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.83441454,3.8560744993593277,3.954704976328714
Japan,2021-05-01,597225.0,5623.0,5012.0,4777.892,44.98487,40.096775,10296.0,67.0,63.142857,82.36959,0.5360104,0.50515264,,,,,,,,,,,,,49.07,1.108,11287751.0,68323.0,90.583,0.548,70529.0,0.566,6.6618147,15.058092,4311837.0,3268839.0,1042998.0,0.0,40535.0,191337.58,3.4495363,2.6151218,0.83441454,0.0,1530.7301,167871.28,0.13429962,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.83441454,4.498486910767116,4.009677466968662
Japan,2021-05-02,602862.0,5637.0,5142.7144,4822.9893,45.09687,41.14251,10361.0,65.0,64.0,82.8896,0.52001005,0.5120099,,,,,,,,,,,,,49.07,1.1395,11323968.0,36217.0,90.873,0.291,70576.0,0.566,6.8245564,14.6947975,4339117.0,3296119.0,1042998.0,0.0,27280.0,191588.0,3.4713607,2.6369462,0.83441454,0.0,1532.7336,168121.72,0.13449997,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.83441454,4.5096871271552965,4.114250915899124
Japan,2021-05-03,607626.0,4764.0,5226.5713,4861.102,38.112736,41.813377,10420.0,59.0,64.0,83.36161,0.47200912,0.5120099,,,,,,,,,,,,,49.07,1.091,11368154.0,44186.0,91.228,0.355,64899.0,0.521,7.0677037,14.219436,4347316.0,3303516.0,1043800.0,0.0,8199.0,147128.72,3.47792,2.6428638,0.8350561,0.0,1177.0525,129498.0,0.103600405,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.8350561,3.8112736338066053,4.181337926305879
Japan,2021-05-04,612360.0,4734.0,5256.7144,4898.9746,37.87273,42.054527,10470.0,50.0,66.57143,83.76162,0.40000772,0.53258175,,,,,,,,,,,,,49.07,0.9644,11395900.0,27746.0,91.451,0.223,57285.0,0.46,7.4791284,13.507368,4356510.0,3312011.0,1044499.0,0.0,9194.0,108754.71,3.4852753,2.64966,0.83561534,0.0,870.0545,95467.71,0.07637565,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.83561534,3.787273170117647,4.205452677917166
Japan,2021-05-05,616123.0,3763.0,5019.2856,4929.079,30.104582,40.15506,10517.0,47.0,66.0,84.13763,0.37600726,0.5280102,,,,,14927.0,120.426,,,1549.0,12.497,,,49.07,0.8967,11462985.0,67085.0,91.989,0.538,57139.0,0.459,7.7710366,13.014406,4367247.0,3321840.0,1045407.0,0.0,10737.0,64664.57,3.493865,2.6575234,0.83634174,0.0,517.32654,57571.855,0.046058375,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.83634174,3.0104581620516906,4.015506151007409
Japan,2021-05-06,620994.0,4871.0,4887.4287,4968.048,38.968754,39.100185,10589.0,72.0,56.42857,84.71364,0.5760111,0.4514373,,,,,,,,,,,,,49.07,0.9599,11552571.0,89586.0,92.708,0.719,56805.0,0.456,8.0237665,12.584633,4756209.0,3638627.0,1117582.0,0.0,388962.0,117321.86,3.8050406,2.9109578,0.89408284,0.0,938.593,99918.43,0.07993629,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.89408284,3.8968752876305572,3.9100183986983197
Japan,2021-05-07,626522.0,5528.0,4988.5713,5012.273,44.224854,39.909344,10702.0,113.0,67.57143,85.61765,0.90401745,0.5405819,,,,,,,,,,,,,49.07,1.1241,11662329.0,109758.0,93.589,0.881,63272.0,0.508,8.127918,12.400014,4958976.0,3786489.0,1172487.0,0.0,202767.0,98239.14,3.9672575,3.0292497,0.9380077,0.0,785.92834,79740.71,0.0637938,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.9380077,4.422485442418748,3.9909342477068086
Japan,2021-05-08,633027.0,6505.0,5114.5713,5064.314,52.041004,40.917362,10823.0,121.0,75.28571,86.58567,0.9680187,0.60229737,,,,,,,,,,,,,49.07,1.2257,11733330.0,71001.0,94.159,0.57,63654.0,0.511,8.260584,12.167669,5029738.0,3849581.0,1180157.0,0.0,70762.0,102557.29,4.023868,3.0797243,0.94414383,0.0,820.4741,82963.14,0.0663718,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.94414383,5.204100543222496,4.0917361952004345
Japan,2021-05-09,640044.0,7017.0,5311.7144,5120.4507,56.137085,42.494534,10876.0,53.0,73.57143,87.00968,0.4240082,0.5885828,,,,,,,,,,,,,49.07,1.2471,11774668.0,41338.0,94.49,0.332,64386.0,0.517,8.398159,11.938815,5113758.0,3925381.0,1188377.0,0.0,84020.0,110663.0,4.0910854,3.1403654,0.95071995,0.0,885.3211,89894.57,0.07191705,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.95071995,5.6137084568473865,4.24945352801359
Japan,2021-05-10,645817.0,5773.0,5455.857,5166.6357,46.18489,43.6477,10941.0,65.0,74.42857,87.52969,0.52001005,0.5954401,,,,,,,,,,,,,49.07,1.224,11905345.0,130677.0,95.539,1.049,76742.0,0.616,8.263295,12.174366,5472053.0,4186717.0,1285336.0,0.0,358295.0,160676.72,4.377727,3.3494384,1.0282887,0.0,1285.4386,126171.57,0.10093921,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,1.0282887,4.618489229211908,4.3647700416429185
Japan,2021-05-11,651702.0,5885.0,5620.2856,5213.717,47.08091,44.963154,11064.0,123.0,84.85714,88.51371,0.984019,0.67887026,,,,,,,,,,,,,49.07,1.1871,12002383.0,97038.0,96.318,0.779,86640.0,0.695,7.8790836,12.819808,5819428.0,4410587.0,1408841.0,0.0,347375.0,208988.28,4.6556325,3.5285378,1.1270946,0.0,1671.9386,156939.42,0.12555397,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,1.1270946,4.708090960317353,4.496315440242877
